scenario,strategy,replication,agv_id,min_soc,completed_tasks,charge_h,stops,traction_energy,delivered_kwh,detour_m
base_original,C3,1010,3,76.52581748457838,363,2.7676454952854463,0,5.2799999999999025,6.681651566996583,4620.0
base_original,C3,1010,4,76.61213452117919,360,2.954649083540431,0,5.353999999999896,6.66135678222246,5170.0
base_original,C3,1010,5,74.91327559126194,353,3.185737920639701,0,5.239999999999897,6.744414360165491,5020.0
base_original,C4,1010,1,52.80699071106939,362,3.1428654734395307,0,5.429999999999894,8.070247379550201,5430.0
base_original,C4,1010,2,66.03139415932753,357,2.905732706179121,0,5.251999999999904,7.2004078635047355,4840.0
base_original,C4,1010,3,76.52581748457838,363,2.7932625513876403,0,5.317999999999899,6.750457122552142,4810.0
base_original,C4,1010,4,78.09547962957335,358,2.9697268790330433,0,5.315999999999893,6.627585014423404,5100.0
base_original,C4,1010,5,73.55750479096267,353,3.1786701550044243,0,5.321999999999891,6.817354024614905,5430.0
base_original,C1,1011,1,19.892634099401725,350,1.2982845537147827,0,4.201999999999996,3.505368295029913,10.0
base_original,C1,1011,2,19.818594954170432,372,1.382656541960985,0,4.465999999999986,3.5090702522914787,10.0
base_original,C1,1011,3,19.718559595175,368,1.466994532356453,0,4.417999999999989,3.51407202024125,10.0
base_original,C1,1011,4,19.7450583135387,360,2.7601314511411044,0,4.321999999999992,3.5127470843230646,10.0
base_original,C1,1011,5,19.804805463721575,368,3.2432055948453185,0,4.419999999999988,7.018648615702836,20.0
base_original,C2,1011,1,56.68994532258637,371,3.072700139718929,0,5.411999999999892,7.7972294061411365,4800.0
base_original,C2,1011,2,65.70086109154799,377,2.9362195287420314,0,5.485999999999892,7.401464995842837,4810.0
base_original,C2,1011,3,56.05355959517524,363,3.2255343578323044,0,5.351999999999898,7.808789810882147,4980.0
base_original,C2,1011,4,50.9578081736177,356,3.583078884488045,0,5.441999999999884,8.132833628159066,5850.0
base_original,C2,1011,5,50.85704332816915,351,3.648879188886495,0,5.425999999999886,8.059176393480708,6070.0
base_original,C3,1011,1,56.97708345244901,374,3.1122899881560953,0,5.521999999999888,7.918618295030021,5170.0
base_original,C3,1011,2,64.81949929000733,373,2.9246174475091538,0,5.407999999999894,7.3631438082028575,4660.0
base_original,C3,1011,3,55.54061266269941,365,3.240774424273995,0,5.407999999999893,7.900264973936654,5140.0
base_original,C3,1011,4,52.418391646872244,357,3.4995431788637577,0,5.3159999999999,7.980191528767623,5160.0
base_original,C3,1011,5,53.041472130388456,349,3.6135571364943657,0,5.369999999999889,7.978411421655626,5910.0
base_original,C4,1011,1,58.19930076606865,375,3.028453727444294,0,5.451999999999894,7.845007183918906,4760.0
base_original,C4,1011,2,61.37053662177278,368,2.9775387922329823,0,5.441999999999892,7.406764696736038,5130.0
base_original,C4,1011,3,56.10335660035334,366,3.16002783872646,0,5.3839999999998955,7.824971192431435,4960.0
base_original,C4,1011,4,52.418391646872244,355,3.516120947358696,0,5.4139999999998905,8.08755585038129,5770.0
base_original,C4,1011,5,52.61981105945289,354,3.5365349597418145,0,5.379999999999886,7.995355866100072,5660.0
base_original,C1,1012,1,19.71350338700779,366,1.4671000713108773,0,4.3939999999999895,3.5143248306496107,10.0
base_original,C1,1012,2,19.859956086894947,356,1.8592771317486443,0,4.273999999999993,3.507002195655253,10.0
base_original,C1,1012,3,19.930314808832247,364,1.6339375992667755,0,4.36999999999999,3.5034842595583875,10.0
base_original,C1,1012,4,19.71757590956632,357,1.6388984048617898,0,4.2859999999999925,3.5141212045216843,10.0
base_original,C1,1012,5,19.702347959081823,357,1.4673329201494787,0,4.285999999999993,3.514882602045909,10.0
base_original,C2,1012,1,59.14683672034139,366,3.0107313154457245,0,5.383999999999899,7.662608245455971,4960.0
base_original,C2,1012,2,72.62749964778074,367,2.802936088129252,0,5.369999999999898,7.002529973433123,4830.0
base_original,C2,1012,3,53.38457305892901,361,3.139784030028866,0,5.397999999999893,7.789332744623178,5330.0
base_original,C2,1012,4,71.94919384679176,357,3.087247148588683,0,5.34999999999989,6.8448690179541485,5330.0
base_original,C2,1012,5,63.9240146257488,349,3.2786012949955428,0,5.289999999999895,7.308632602046005,5510.0
base_original,C3,1012,1,59.14683672034139,365,3.0253175558854304,0,5.367999999999899,7.669119718460971,4940.0
base_original,C3,1012,2,68.83409910027913,365,2.8297347650501345,0,5.381999999999897,6.996641084544235,5010.0
base_original,C3,1012,3,57.1103148088325,359,3.169561321697433,0,5.361999999999896,7.797289815114052,5270.0
base_original,C3,1012,4,72.07865197267537,359,3.0667469310986544,0,5.313999999999895,6.781159667644471,5030.0
base_original,C3,1012,5,63.821656420701665,352,3.2367939456670944,0,5.289999999999896,7.312566742030954,5330.0
base_original,C4,1012,1,58.31640500388411,363,2.963640692652268,0,5.341999999999902,7.620795741725673,4930.0
base_original,C4,1012,2,69.02926774760641,368,2.802870599426047,0,5.397999999999894,7.030676900245464,4910.0
base_original,C4,1012,3,57.1103148088325,360,3.148140560760444,0,5.3879999999998915,7.810123148447382,5340.0
base_original,C4,1012,4,71.82243171681023,357,2.9721942415374376,0,5.293999999999898,6.789121204521778,5050.0
base_original,C4,1012,5,64.7690146257488,352,3.2845921279936507,0,5.319999999999894,7.319462985654402,5480.0
base_original,C1,1013,1,19.712009681407473,353,1.301629450344306,0,4.237999999999994,3.5143995159296266,10.0
base_original,C1,1013,2,19.822222222221708,365,2.8650188363332028,0,4.38399999999999,7.012141903749763,20.0
base_original,C1,1013,3,19.71867662779161,371,1.2330056731966388,0,4.453999999999986,3.5140661686104195,10.0
base_original,C1,1013,4,19.725944110387772,374,1.384481872975527,0,4.489999999999986,3.513702794480611,10.0
base_original,C1,1013,5,19.77562703434962,333,2.7589304866864204,0,3.998000000000003,3.511218648282519,10.0
base_original,C2,1013,1,71.24976949637848,369,2.7703865914259413,0,5.389999999999897,6.977482849263045,4810.0
base_original,C2,1013,2,49.94036620838387,359,3.253661996779622,0,5.353999999999899,7.999753014860963,5230.0
base_original,C2,1013,3,69.24923218334752,361,2.905544515587542,0,5.297999999999901,7.051843946388289,4830.0
base_original,C2,1013,4,58.92980311729396,353,3.2399939613761384,0,5.317999999999895,7.3987305722585,5410.0
base_original,C2,1013,5,70.53062355310257,354,3.1506249171905423,0,5.343999999999892,7.0331075371715075,5480.0
base_original,C3,1013,1,69.71439064794076,366,2.724544528464187,0,5.361999999999898,6.943788404818608,4850.0
base_original,C3,1013,2,52.326606369449905,361,3.250676228505585,0,5.399999999999898,8.05144745930541,5340.0
base_original,C3,1013,3,69.3069470261701,364,2.898557591881241,0,5.3159999999999,7.072705057499409,4740.0
base_original,C3,1013,4,63.3842774437214,354,3.2458991976145177,0,5.285999999999898,7.3678972389251625,5190.0
base_original,C3,1013,5,69.75113076207987,351,3.1416894819063717,0,5.285999999999897,6.967329759393727,5370.0
base_original,C4,1013,1,71.2678777672068,371,2.6651830860240144,0,5.391999999999897,6.979982849263051,4700.0
base_original,C4,1013,2,52.326606369449905,358,3.1819511837054737,0,5.387999999999896,8.034864125972081,5460.0
base_original,C4,1013,3,65.7338154696311,359,2.8772271482689065,0,5.309999999999898,7.0621772797216344,5010.0
base_original,C4,1013,4,63.3842774437214,353,3.253241295524862,0,5.297999999999897,7.379480572258492,5310.0
base_original,C4,1013,5,68.57374785143884,355,3.053938940256285,0,5.2699999999999,6.955218648282606,5050.0
base_original,C1,1014,1,19.927942270905927,383,1.4626240578940892,0,4.597999999999982,3.5036028864547037,10.0
base_original,C1,1014,2,19.926624714567662,368,1.2819434349685568,0,4.417999999999988,3.503668764271617,10.0
base_original,C1,1014,3,19.717833098439684,373,1.6388924075382805,0,4.4779999999999855,3.5141083450780157,10.0
base_original,C1,1014,4,19.73964143473751,379,1.384212019513529,0,4.549999999999983,3.5130179282631246,10.0
base_original,C1,1014,5,19.950700610380153,377,1.4621490198273976,0,4.525999999999985,3.502464969480992,10.0
base_original,C2,1014,1,62.98016449312844,380,3.0440516093827545,0,5.571999999999888,7.766575108677028,5060.0
base_original,C2,1014,2,67.48551360345688,379,3.03338322974239,0,5.587999999999885,7.571252097605059,5200.0
base_original,C2,1014,3,75.45954981069988,382,2.8942962088629605,0,5.585999999999881,7.090386122855895,5010.0
base_original,C2,1014,4,79.40858819625458,373,3.013196120353028,0,5.465999999999889,6.816489419509385,4950.0
base_original,C2,1014,5,59.41009044529263,366,3.465403425964728,0,5.5319999999998855,7.5924927472588735,5700.0
base_original,C3,1014,1,62.98016449312844,385,3.0579844403753347,0,5.581999999999892,7.776575277281495,4810.0
base_original,C3,1014,2,67.20384693679021,376,3.0231076051600123,0,5.5639999999998855,7.527752097605048,5260.0
base_original,C3,1014,3,75.80941715736257,381,2.8438093598919694,0,5.545999999999886,7.060441678411455,4870.0
base_original,C3,1014,4,77.33335013618657,376,2.945687410802729,0,5.485999999999888,6.841628308398268,4870.0
base_original,C3,1014,5,65.25625616593602,362,3.422697650499814,0,5.4679999999998845,7.519048302814429,5620.0
base_original,C4,1014,1,62.98016449312844,379,2.98346161497806,0,5.561999999999889,7.754630664232597,5070.0
base_original,C4,1014,2,67.48551360345688,378,3.0132162803962736,0,5.557999999999886,7.5238354309383855,5110.0
base_original,C4,1014,3,76.61449976510676,382,2.832112140464338,0,5.539999999999889,7.041191678411446,4780.0
base_original,C4,1014,4,75.84975642711622,378,2.9441590281616006,0,5.511999999999888,6.871933863953823,4880.0
base_original,C4,1014,5,64.45457069557482,363,3.4749685282817286,0,5.505999999999881,7.575020525036652,5750.0
base_original,C1,1015,1,19.912643612577018,378,1.2979140071744995,0,4.537999999999984,3.504367819371148,10.0
base_original,C1,1015,2,19.722590413776175,367,1.862918430505648,0,4.405999999999988,3.5138704793111915,10.0
base_original,C1,1015,3,19.904709150088582,377,1.2823443649065418,0,4.525999999999984,3.504764542495571,10.0
base_original,C1,1015,4,19.79028135658998,367,2.6827650553756555,0,4.407999999999989,7.019374821059416,20.0
base_original,C1,1015,5,19.88857343821706,349,2.7544931202304195,0,4.189999999999997,3.505571328089147,10.0
base_original,C2,1015,1,52.97434832077993,373,3.078530900272219,0,5.451999999999892,7.757006708260149,4880.0
base_original,C2,1015,2,67.52764827112787,377,2.893498847119668,0,5.465999999999893,7.39214825708907,4710.0
base_original,C2,1015,3,66.0738352526856,376,3.010850252869793,0,5.481999999999891,7.370736764717904,4850.0
base_original,C2,1015,4,52.18194802325685,360,3.5824305506683265,0,5.4559999999998885,8.145485932170619,5680.0
base_original,C2,1015,5,45.60975474603318,352,3.6570287980425467,0,5.397999999999888,8.153043550311484,5870.0
base_original,C3,1015,1,57.891127446140764,375,3.0050788898892433,0,5.413999999999898,7.7047844860379096,4570.0
base_original,C3,1015,2,62.532751186923505,377,2.9712868482470483,0,5.47199999999989,7.398564923755737,4740.0
base_original,C3,1015,3,65.17375568725123,374,3.051352132320561,0,5.4559999999998885,7.340431209162332,4840.0
base_original,C3,1015,4,52.32603406915588,361,3.5675367217248644,0,5.46199999999989,8.153152598837275,5650.0
base_original,C3,1015,5,50.39686899871465,351,3.7185515841467955,0,5.4079999999998885,8.176571328089265,5980.0
base_original,C4,1015,1,58.160571890585224,376,3.076901055774883,0,5.497999999999892,7.809951152704589,4930.0
base_original,C4,1015,2,63.43287550779936,377,2.9884768467411966,0,5.505999999999887,7.4490093682001834,4910.0
base_original,C4,1015,3,65.17375568725123,371,2.9546823308497894,0,5.393999999999896,7.256292320273447,4710.0
base_original,C4,1015,4,52.32603406915588,362,3.561699435184872,0,5.463999999999885,8.142458154392832,5600.0
base_original,C4,1015,5,50.39686899871465,352,3.622970888980749,0,5.367999999999891,8.135043550311485,5720.0
base_original,C1,1016,1,19.898636790254205,369,1.3810796232854536,0,4.429999999999988,3.5050681604872893,10.0
base_original,C1,1016,2,19.861375288384597,342,1.283137127625577,0,4.106,3.5069312355807702,10.0
base_original,C1,1016,3,19.72427417209711,364,1.3845147727315343,0,4.36999999999999,3.5137862913951445,10.0
base_original,C1,1016,4,19.74678564419091,337,1.6382172703092723,0,4.046000000000001,3.5126607177904545,10.0
base_original,C1,1016,5,19.87439656472103,358,1.2986222858384995,0,4.297999999999993,3.5062801717639487,10.0
base_original,C2,1016,1,56.79697012358778,359,3.037560337182661,0,5.323999999999899,7.784307964519026,5080.0
base_original,C2,1016,2,63.23804195505156,355,2.953708674083167,0,5.279999999999896,7.404626314124307,5100.0
base_original,C2,1016,3,59.072051949875146,358,3.072115820094905,0,5.241999999999905,7.506869624728576,4730.0
base_original,C2,1016,4,66.9368436716624,351,3.205995382579421,0,5.209999999999905,7.126910717790551,4990.0
base_original,C2,1016,5,58.82287515186534,347,3.4282381847500742,0,5.249999999999897,7.411807949541839,5430.0
base_original,C3,1016,1,56.79697012358778,361,3.059858779017633,0,5.3199999999999,7.782484827154063,4940.0
base_original,C3,1016,2,62.39304195505155,359,2.9963370963319242,0,5.271999999999902,7.358499323284455,4820.0
base_original,C3,1016,3,60.56594083876406,355,3.0566693001550096,0,5.2659999999999,7.527822707998987,5030.0
base_original,C3,1016,4,66.9368436716624,349,3.200977843577383,0,5.159999999999907,7.070938495568322,4860.0
base_original,C3,1016,5,60.58626854145965,346,3.4158463637903025,0,5.239999999999897,7.399863505097384,5440.0
base_original,C4,1016,1,56.79697012358778,361,3.0338228605304756,0,5.363999999999895,7.829585742296811,5160.0
base_original,C4,1016,2,63.23804195505156,354,2.931232720710022,0,5.215999999999905,7.334931869679864,4840.0
base_original,C4,1016,3,59.62470436899587,356,3.017749743759435,0,5.277999999999899,7.5450085136174705,5030.0
base_original,C4,1016,4,64.79744525534211,351,3.17002773483647,0,5.191999999999904,7.105521828901664,4900.0
base_original,C4,1016,5,61.98833238818335,348,3.3267387965281534,0,5.181999999999904,7.340335727319599,5030.0
base_original,C1,1017,1,19.76610818486343,356,1.3006276262062328,0,4.273999999999993,3.5116945907568287,10.0
base_original,C1,1017,2,19.953845097902942,359,1.2814454570764988,0,4.309999999999992,3.5023077451048525,10.0
base_original,C1,1017,3,19.702937317868162,341,1.4673206183794498,0,4.093999999999999,3.514853134106592,10.0
base_original,C1,1017,4,19.780874204372488,357,1.3833996852685568,0,4.2859999999999925,3.5109562897813755,10.0
base_original,C1,1017,5,19.905705836504993,358,1.4630882021617275,0,4.297999999999993,3.5047147081747503,10.0
base_original,C2,1017,1,77.50777485153051,364,2.725651703693137,0,5.3499999999998975,6.784916812979136,4910.0
base_original,C2,1017,2,74.59717843123667,358,2.7363183603077363,0,5.2879999999999,6.865126056998775,4960.0
base_original,C2,1017,3,76.82697391891399,366,2.728132572056896,0,5.3259999999999,6.678269800773347,4670.0
base_original,C2,1017,4,67.38254087103948,349,3.1738668667198353,0,5.295999999999894,7.186511845337025,5540.0
base_original,C2,1017,5,50.287171835641644,334,3.679715402844009,0,5.257999999999892,7.937714708174864,6250.0
base_original,C3,1017,1,76.94444151819717,363,2.670809449698554,0,5.285999999999902,6.713083479645809,4650.0
base_original,C3,1017,2,74.03384509790332,361,2.7508705377079816,0,5.303999999999898,6.885987168109886,4860.0
base_original,C3,1017,3,77.13347868701513,365,2.713702338132346,0,5.305999999999902,6.657769800773358,4630.0
base_original,C3,1017,4,67.94587420437283,347,3.140549991585497,0,5.265999999999898,7.151928512003697,5510.0
base_original,C3,1017,5,52.0157058365052,335,3.7027200980594035,0,5.285999999999889,7.968909152619318,6330.0
base_original,C4,1017,1,76.94444151819717,366,2.639641262955958,0,5.307999999999902,6.756583479645807,4580.0
base_original,C4,1017,2,72.77367658634762,360,2.74507080173392,0,5.2879999999999,6.859141078438281,4840.0
base_original,C4,1017,3,78.48491118927184,360,2.7101101933970924,0,5.3379999999998935,6.6748140282789485,5090.0
base_original,C4,1017,4,67.94587420437283,351,3.097134181644606,0,5.2559999999999,7.160317400892581,5220.0
base_original,C4,1017,5,52.0157058365052,334,3.6037755134888054,0,5.2479999999998945,7.912936930397092,6200.0
base_original,C1,1018,1,19.893152364549234,362,1.298274956212051,0,4.34599999999999,3.5053423817725378,10.0
base_original,C1,1018,2,19.947661159741845,378,1.2815585879039437,0,4.537999999999984,3.502616942012908,10.0
base_original,C1,1018,3,19.769305521479286,359,1.3836276019805935,0,4.309999999999992,3.5115347239260357,10.0
base_original,C1,1018,4,19.745540515347994,366,1.3840958006605104,0,4.393999999999989,3.5127229742326,10.0
base_original,C1,1018,5,19.892811061513058,369,1.6348121398429327,0,4.429999999999988,3.505359446924347,10.0
base_original,C2,1018,1,67.7764856978829,375,2.8191440886618766,0,5.4559999999998965,7.314368238392964,4780.0
base_original,C2,1018,2,63.60599449307548,363,2.942430685635523,0,5.415999999999893,7.504521644356672,5300.0
base_original,C2,1018,3,75.77819441036857,373,2.7917178029838046,0,5.483999999999886,6.947552366461271,5040.0
base_original,C2,1018,4,73.83589146271379,367,3.0603854099239314,0,5.449999999999887,7.010090974602097,5230.0
base_original,C2,1018,5,64.14107162147272,356,3.4487521251935407,0,5.4399999999998885,7.373551950902865,5840.0
base_original,C3,1018,1,67.45204125343845,379,2.8345480947501427,0,5.54199999999989,7.411340460615191,4970.0
base_original,C3,1018,2,63.60599449307548,371,2.9545376381679573,0,5.473999999999891,7.564353642041317,5110.0
base_original,C3,1018,3,74.71881070152737,369,2.7997925486515967,0,5.369999999999898,6.837784293720728,4710.0
base_original,C3,1018,4,72.69926456882843,364,3.0915147128336686,0,5.421999999999889,6.935194054681698,5270.0
base_original,C3,1018,5,65.80447772818005,351,3.3814651102367255,0,5.353999999999892,7.3076171484656856,5710.0
base_original,C4,1018,1,67.7764856978829,371,2.8393534546681614,0,5.493999999999887,7.378655862752233,5210.0
base_original,C4,1018,2,63.60599449307548,369,2.9019763268206646,0,5.415999999999895,7.47661905353716,4940.0
base_original,C4,1018,3,75.77819441036857,373,2.810828600041858,0,5.465999999999892,6.947552649843821,4950.0
base_original,C4,1018,4,73.309736842218,365,3.030268419112351,0,5.403999999999892,6.913604887867695,5120.0
base_original,C4,1018,5,65.1188768916861,356,3.313742185243861,0,5.39199999999989,7.350267436732436,5600.0
base_original,C1,1019,1,19.84836131375306,363,1.3820701095323322,0,4.357999999999991,3.5075819343123467,10.0
base_original,C1,1019,2,19.868740325700294,353,1.2303729767421003,0,4.237999999999995,3.506562983714985,10.0
base_original,C1,1019,3,19.74208048308168,356,1.3010725836466353,0,4.273999999999994,3.5128959758459155,10.0
base_original,C1,1019,4,19.894780658214692,362,1.298244802625654,0,4.34599999999999,3.5052609670892654,10.0
base_original,C1,1019,5,19.708505690414956,360,1.4672043889448618,0,4.321999999999992,3.514574715479252,10.0
base_original,C2,1019,1,56.44155838387677,367,3.025866024069404,0,5.367999999999899,7.770101689514597,4820.0
base_original,C2,1019,2,59.18972562400279,362,3.0071771009348196,0,5.385999999999896,7.5903685392706555,5210.0
base_original,C2,1019,3,63.66806791393736,356,3.0399941699018402,0,5.315999999999899,7.401673753623806,5220.0
base_original,C2,1019,4,73.12850211779937,359,2.9969342510843644,0,5.275999999999903,6.83392763375602,4840.0
base_original,C2,1019,5,54.79664170085371,350,3.4452246530092703,0,5.325999999999895,7.687551767670661,5630.0
base_original,C3,1019,1,56.46502798041997,362,3.0180006458406123,0,5.3759999999998955,7.7534551892959644,5160.0
base_original,C3,1019,2,61.555406992367246,363,2.976715437819434,0,5.327999999999901,7.530897631921586,4860.0
base_original,C3,1019,3,62.282342955673734,361,3.01206204536608,0,5.289999999999904,7.390526269592999,4790.0
base_original,C3,1019,4,70.39637610133272,359,3.00047812415928,0,5.303999999999899,6.8080837923211455,4980.0
base_original,C3,1019,5,56.32517235708187,349,3.4699338824566883,0,5.307999999999899,7.742845929383352,5600.0
base_original,C4,1019,1,56.46502798041997,365,3.034356670564625,0,5.3459999999999015,7.8340263787568984,4830.0
base_original,C4,1019,2,61.83707365903391,363,3.0037298030810673,0,5.405999999999892,7.564940456151482,5250.0
base_original,C4,1019,3,62.9076099945027,357,2.9691079922543318,0,5.293999999999903,7.365312642512691,5050.0
